symbol,number_of_dates,percentage
BAL,8,11.56
VMS,10,11.61
NTL,21,11.63
EIN,16,11.64
POS,21,11.64
SFN,7,11.64
VMG,13,11.75
HLB,3,11.8
NTC,21,11.8
TV1,4,11.82
TCI,8,11.88
LKW,16,11.9
DC2,14,11.95
NST,14,11.95
CTT,5,12.0
MIC,9,12.0
NGC,20,12.0
IHK,5,12.01
LAS,21,12.02
ASM,21,12.03
PXS,21,12.08
KTL,11,12.1
SMC,21,12.11
VNT,6,12.18
SZC,21,12.2
SIC,13,12.23
HDP,11,12.27
CMV,16,12.32
PJS,4,12.33
IST,13,12.37
DTB,6,12.46
NHA,21,12.46
PVA,4,12.5
SCJ,20,12.5
VPC,4,12.5
BHP,10,12.57
SID,20,12.58
HPB,4,12.59
KTS,15,12.59
AMS,21,12.65
VNF,12,12.65
TJC,8,12.7
GVT,18,12.71
APP,9,12.75
SBL,17,12.78
E29,13,12.79
VGS,21,12.79
HAF,13,12.83
BRR,13,12.87
GIC,17,12.97
LSS,21,12.99
SRB,14,13.0
VDN,3,13.05
VFR,9,13.1
HD8,14,13.14
ANV,21,13.22
DIH,10,13.22
PLC,21,13.25
CNT,4,13.26
MTA,21,13.26
CIA,21,13.32
CDO,20,13.33
KSH,21,13.33
A32,8,13.46
SDN,6,13.47
HRC,18,13.49
CBI,6,13.51
MVC,4,13.56
TNC,17,13.6
GVR,21,13.61
ADC,15,13.64
HD6,4,13.88
CCA,4,13.89
PGT,12,14.0
SJG,9,14.0
DSG,18,14.13
HPI,21,14.17
PWA,21,14.17
TLP,21,14.17
SPV,15,14.26
NDF,4,14.29
DBM,12,14.31
TA6,4,14.41
WTC,10,14.44
PTV,11,14.59
SDC,8,14.6
ANT,5,14.64
BQB,4,14.81
SPB,4,14.83
MTG,5,14.87
TVB,21,14.88
SJ1,9,14.89
NDP,7,14.93
DCT,4,15.0
DDM,4,15.0
ILB,21,15.0
NDC,4,15.1
VAF,20,15.16
G36,21,15.2
STL,4,15.22
GIL,21,15.25
TGP,11,15.28
TLD,21,15.28
CCM,8,15.32
QNC,21,15.48
CVT,21,15.63
CT3,9,15.64
DST,21,15.68
XLV,11,15.68
MGG,12,15.69
VC6,10,15.7
BVG,21,15.71
VIH,8,15.87
HTR,4,15.93
TLH,21,16.07
TCM,21,16.11
HRT,9,16.36
NKG,21,16.58
G20,4,16.67
HLA,4,16.67
BKH,6,16.93
DTK,7,17.06
KCB,2,17.24
SDG,11,17.4
DGW,21,17.59
MKV,7,17.69
POM,21,17.72
BNA,21,17.75
PSD,21,17.76
CI5,8,17.78
PND,7,17.81
DFC,4,17.87
NSH,21,17.89
SVG,10,17.94
PPY,10,18.07
SPD,9,18.87
CC4,10,18.97
NBW,9,19.21
RAT,5,19.27
HTN,21,19.29
PCM,7,19.29
CKD,19,19.75
ABC,21,19.8
VW3,8,19.98
SIP,21,20.09
BTH,12,20.28
HAN,20,20.53
L63,14,20.78
CT6,8,20.95
PVM,20,21.23
PET,21,22.38
VE4,17,25.43
LMC,7,25.8
AVF,4,26.0
ARM,13,26.59
GTT,4,26.67
V15,4,26.67
SKN,10,27.36
POB,19,33.0
