symbol,number_of_dates,percentage
ALT,9,11.64
SIC,10,11.64
VQC,6,11.7
HAX,20,11.75
TPB,20,11.75
STT,4,11.76
SHI,20,11.79
L44,4,11.82
SPP,4,11.82
PND,10,11.84
SJS,20,11.84
HPI,8,11.91
SCC,16,11.93
ILS,17,11.99
LUT,20,12.0
CFM,18,12.02
SPI,20,12.02
QPH,6,12.05
ITQ,20,12.09
YBC,3,12.09
BBT,16,12.15
KMT,12,12.15
CDP,12,12.18
SMT,16,12.18
DCL,20,12.19
DCS,4,12.22
TS4,20,12.29
KIP,15,12.31
L63,9,12.31
PCG,7,12.33
TUG,8,12.39
PDV,20,12.4
VFC,7,12.4
PEC,16,12.43
BVB,20,12.45
QCC,4,12.46
HBH,9,12.47
ATA,4,12.5
DSG,20,12.5
LCS,20,12.5
PVX,4,12.5
QST,5,12.51
SSB,20,12.54
BMF,8,12.57
CAN,16,12.65
JOS,4,12.78
NDF,4,12.78
VC5,4,12.78
SHB,20,12.81
AGF,4,12.82
HVA,20,12.84
TTG,8,12.98
PVA,4,13.0
SHG,4,13.04
TGP,18,13.06
MNB,10,13.09
HEM,20,13.26
SMC,20,13.27
PHS,10,13.29
AMC,8,13.31
TFC,18,13.32
TR1,12,13.36
NDC,19,13.45
AAT,20,13.54
FIR,20,13.54
ITS,17,13.54
CCM,14,13.58
SGS,16,13.58
SDJ,11,13.61
VC7,20,13.63
HLA,4,13.64
CI5,16,13.65
NDP,5,13.71
CX8,6,13.78
DCT,4,13.89
PIS,8,14.08
HPP,20,14.13
HD6,12,14.14
L61,10,14.24
VFR,19,14.26
BQB,4,14.27
CTC,20,14.27
CMC,16,14.41
LMH,4,14.42
CMI,4,14.58
ATB,4,14.62
DL1,17,14.71
SPV,15,14.75
AMD,20,14.76
TVP,16,14.76
ILC,11,14.78
BHP,18,14.91
DDM,4,15.0
SD4,20,15.0
LDP,20,15.07
APL,6,15.15
SIG,20,15.2
CT6,7,15.24
CMN,8,15.32
BNA,20,15.38
SCO,4,15.45
HEP,10,15.49
QBS,17,15.5
DFC,12,15.68
BSG,11,15.9
TKC,20,15.9
ICF,20,15.95
HAF,20,15.97
PMW,5,16.54
LM7,13,16.55
NGC,11,16.67
NAF,20,16.73
KTS,15,16.91
RCC,5,16.97
TSC,20,17.04
GIL,20,17.09
HSI,4,17.1
MTG,14,17.17
PDC,12,17.21
BTH,14,17.26
PPE,19,17.26
API,20,17.44
MPT,15,17.5
CBI,20,17.57
SB1,17,17.68
SCJ,19,17.84
DP1,17,17.92
ADS,20,17.97
MEL,20,18.01
SCG,20,18.12
GDW,16,18.16
UPC,6,18.27
ABS,20,18.31
GE2,17,18.37
VTS,19,18.5
VTH,7,18.59
SBL,18,18.81
LPT,20,18.82
TGG,20,18.84
KMR,20,18.9
KSV,20,18.95
FTS,20,19.22
USD,9,19.27
BWA,12,19.62
ECI,8,19.62
RGC,18,19.64
HLB,5,19.86
DCR,17,20.0
KCB,20,20.45
TID,20,21.12
VPA,15,21.28
PMT,6,21.38
PLA,14,21.64
DAC,13,22.18
TV6,7,22.55
HPH,14,22.94
PCN,6,23.26
S72,14,23.41
BVN,11,23.54
IME,7,24.9
TBD,10,24.97
VTQ,5,25.66
DTL,20,29.15
SVG,14,29.95
TTS,14,31.36
DRG,20,31.67
AGM,20,32.29
BIO,20,33.18
THS,20,33.55
