industry,issue_share,listed_value,listing_date,market_cap,name,sector,subsector,supersector,symbol
Consumer Goods,14500000.0,14500000.0,24/07/2017 00:00:00,277675000000.0,Hanoi Foodstuff Joint Stock Company,Food Producers,Food Products,Food & Beverage,HAF
Consumer Goods,16425000.0,16425000.0,20/11/2007 00:00:00,1724625000000.0,Hai Ha Confectionery Joint Stock Company,Food Producers,Food Products,Food & Beverage,HHC
Consumer Goods,51599999.0,51599999.0,08/04/2015 00:00:00,34933199323.0,Ha Noi - Kinh bac Agriculture and Food Joint Stock Company,Food Producers,Food Products,Food & Beverage,HKB
Consumer Goods,30000000.0,30000000.0,03/11/2015 00:00:00,559230000000.0,Huu Nghi Food Joint Stock Company,Food Producers,Food Products,Food & Beverage,HNF
Consumer Goods,20000000.0,20000000.0,27/12/2006 00:00:00,133380000000.0,Ha Noi Milk Joint Stock Company,Food Producers,Food Products,Food & Beverage,HNM
Consumer Goods,35383508.0,35383508.0,10/05/2018 00:00:00,154979765040.0,Hong Ha Food Investment Development Joint Stock Company,Food Producers,Food Products,Food & Beverage,HSL
Consumer Goods,58945472.0,58945472.0,07/01/2021 00:00:00,9372330048000.0,International Dairy Products Joint Stock Company,Food Producers,Food Products,Food & Beverage,IDP
Consumer Goods,279741356.0,279741356.0,12/12/2005 00:00:00,16076500625000.0,KIDO Group Corporation,Food Producers,Food Products,Food & Beverage,KDC
Consumer Goods,5070000.0,5070000.0,31/12/2010 00:00:00,74529000000.0,Kon Tum Sugar Joint Stock Company,Food Producers,Food Products,Food & Beverage,KTS
Consumer Goods,14728019.0,14728019.0,15/12/2000 00:00:00,225338690700.0,Long An Food Processing Export Joint Stock Company,Food Producers,Food Products,Food & Beverage,LAF
Consumer Goods,70000000.0,70000000.0,09/01/2008 00:00:00,499471553100.0,Lam Son Suger Joint Stock Corporation,Food Producers,Food Products,Food & Beverage,LSS
Consumer Goods,10777838.0,10777838.0,14/02/2011 00:00:00,84067136400.0,Mechanics Construction And Foodstuff Joint Stock Company,Food Producers,Food Products,Food & Beverage,MCF
Consumer Goods,727461879.0,727461879.0,05/01/2017 00:00:00,54931887093042.0,Masan Consumer Corporation,Food Producers,Food Products,Food & Beverage,MCH
Consumer Goods,110000000.0,110000000.0,18/12/2020 00:00:00,4238960000000.0,Moc Chau Dairy Cattle Breeding Joint Stock Company,Food Producers,Food Products,Food & Beverage,MCM
Consumer Goods,327132940.0,327132940.0,09/12/2019 00:00:00,11692712674420.0,Masan MEATLife Joint Stock Company,Food Producers,Food Products,Food & Beverage,MML
Consumer Goods,1423724783.0,1423724783.0,05/11/2009 00:00:00,135253854385000.0,Masan Group Corporation,Food Producers,Food Products,Food & Beverage,MSN
Consumer Goods,17949098.0,17949098.0,02/12/2015 00:00:00,348195274000.0,Noibai Catering Services Joint Stock Company,Food Producers,Food Products,Food & Beverage,NCS
Consumer Goods,7853800.0,7853800.0,12/09/2014 00:00:00,9495244200.0,Nam Dinh Export Foodstuff and Agricultutal Products Processing Joint Stock Company,Food Producers,Food Products,Food & Beverage,NDF
Consumer Goods,200000000.0,200000000.0,01/10/2010 00:00:00,1460000000000.0,One Capital Hospitality Joint Stock Company,Food Producers,Food Products,Food & Beverage,OCH
Consumer Goods,216358580.0,216358580.0,22/12/2006 00:00:00,3269202837500.0,The PAN Group Joint Stock Company,Food Producers,Food Products,Food & Beverage,PAN
Consumer Goods,3000000.0,3000000.0,10/10/2014 00:00:00,17700000000.0,Viet Nam  Procimex Joint Stock Company,Food Producers,Food Products,Food & Beverage,PRO
Consumer Goods,356939955.0,356939955.0,20/12/2016 00:00:00,12963345285690.0,Quang Ngai Sugar Joint Stock Company,Food Producers,Food Products,Food & Beverage,QNS
Consumer Goods,12046590.0,12046590.0,05/12/2006 00:00:00,686655630000.0,Safoco Foodstuff Joint Stock Company,Food Producers,Food Products,Food & Beverage,SAF
Consumer Goods,673188563.0,673188563.0,25/02/2008 00:00:00,9929531304250.0,Thanh Thanh Cong - Bien Hoa Joint Stock Company,Food Producers,Food Products,Food & Beverage,SBT
Consumer Goods,7147580.0,7147580.0,28/07/2006 00:00:00,650429780000.0,Sa Giang Import Export Corporation,Food Producers,Food Products,Food & Beverage,SGC
Consumer Goods,20000000.0,20000000.0,16/12/2015 00:00:00,12060000000.0,Saigon Vegetable Oil Joint Stock Company,Food Producers,Food Products,Food & Beverage,SGO
Consumer Goods,9791945.0,9791945.0,16/10/2012 00:00:00,1194617290000.0,Son La Sugar Joint Stock Company,Food Producers,Food Products,Food & Beverage,SLS
Consumer Goods,16829994.0,16829994.0,03/12/2015 00:00:00,100979964000.0,Trang Corporation,Food Producers,Food Products,Food & Beverage,TFC
Consumer Goods,21500000.0,21500000.0,07/05/2010 00:00:00,322500000000.0,Vinh Ha Food Processing And Construction Joint Stock Company,Food Producers,Food Products,Food & Beverage,VHF
Consumer Goods,11959982.0,11959982.0,21/12/2010 00:00:00,14591178040.0,VinhLong Cereal and Food Corporation,Food Producers,Food Products,Food & Beverage,VLF
Consumer Goods,2089955445.0,2089955445.0,19/01/2006 00:00:00,159254604909000.0,Vietnam Dairy Products Joint Stock Company,Food Producers,Food Products,Food & Beverage,VNM
Consumer Goods,121800000.0,121800000.0,19/09/2016 00:00:00,2669368800000.0,Vietnam Vegetable Oils Industry Corporation - Joint Stock Company,Food Producers,Food Products,Food & Beverage,VOC
Consumer Goods,500000000.0,500000000.0,23/04/2018 00:00:00,2172000000000.0,Vietnam Southern Food Corporation - Joint Stock Company,Food Producers,Food Products,Food & Beverage,VSF
Consumer Goods,80914300.0,80914300.0,21/10/2016 00:00:00,1780101400000.0,VISSAN Joint Stock Company,Food Producers,Food Products,Food & Beverage,VSN
