"id","name","stateAbbreviation","partyShort","committeeId","committeeName","committeePosition","committeeSide","committeeRank"
"C001068","Steve Cohen","TN","D","C001068","Committee on Transportation and Infrastructure","member","majority","8"
"D000619","Rodney Davis","IL","R","D000619","Committee on Transportation and Infrastructure","member","minority","9"
"S001165","Albio Sires","NJ","D","S001165","Committee on Transportation and Infrastructure","member","majority","9"
"W000810","Rob Woodall","GA","R","W000810","Committee on Transportation and Infrastructure","member","minority","10"
"G000559","John Garamendi","CA","D","G000559","Committee on Transportation and Infrastructure","member","majority","10"
"K000386","John Katko","NY","R","K000386","Committee on Transportation and Infrastructure","member","minority","11"
"J000288","Hank Johnson","GA","D","J000288","Committee on Transportation and Infrastructure","member","majority","11"
"B001291","Brian Babin","TX","R","B001291","Committee on Transportation and Infrastructure","member","minority","12"
"C001072","André Carson","IN","D","C001072","Committee on Transportation and Infrastructure","member","majority","12"
"G000577","Garret Graves","LA","R","G000577","Committee on Transportation and Infrastructure","member","minority","13"
"T000468","Dina Titus","NV","D","T000468","Committee on Transportation and Infrastructure","member","majority","13"
"R000603","David Rouzer","NC","R","R000603","Committee on Transportation and Infrastructure","member","minority","14"
"M001185","Sean Patrick Maloney","NY","D","M001185","Committee on Transportation and Infrastructure","member","majority","14"
"B001295","Mike Bost","IL","R","B001295","Committee on Transportation and Infrastructure","member","minority","15"
"H001068","Jared Huffman","CA","D","H001068","Committee on Transportation and Infrastructure","member","majority","15"
"W000814","Randy Weber","TX","R","W000814","Committee on Transportation and Infrastructure","member","minority","16"
"B001285","Julia Brownley","CA","D","B001285","Committee on Transportation and Infrastructure","member","majority","16"
"L000578","Doug LaMalfa","CA","R","L000578","Committee on Transportation and Infrastructure","member","minority","17"
"W000808","Frederica Wilson","FL","D","W000808","Committee on Transportation and Infrastructure","member","majority","17"
"W000821","Bruce Westerman","AR","R","W000821","Committee on Transportation and Infrastructure","member","minority","18"
"P000604","Donald M. Payne Jr.","NJ","D","P000604","Committee on Transportation and Infrastructure","member","majority","18"
"S001199","Lloyd Smucker","PA","R","S001199","Committee on Transportation and Infrastructure","member","minority","19"
"L000579","Alan Lowenthal","CA","D","L000579","Committee on Transportation and Infrastructure","member","majority","19"
"D000623","Mark DeSaulnier","CA","D","D000623","Committee on Transportation and Infrastructure","member","majority","20"
"M001199","Brian Mast","FL","R","M001199","Committee on Transportation and Infrastructure","member","minority","21"
"P000610","Stacey Plaskett","VI","D","P000610","Committee on Transportation and Infrastructure","member","majority","21"
"G000579","Mike Gallagher","WI","R","G000579","Committee on Transportation and Infrastructure","member","minority","22"
"L000562","Stephen F. Lynch","MA","D","L000562","Committee on Transportation and Infrastructure","member","majority","22"
"P000609","Gary Palmer","AL","R","P000609","Committee on Transportation and Infrastructure","member","minority","23"
"C001112","Salud Carbajal","CA","D","C001112","Committee on Transportation and Infrastructure","Vice Chair","majority","23"
"F000466","Brian Fitzpatrick","PA","R","F000466","Committee on Transportation and Infrastructure","member","minority","24"
"B001304","Anthony Brown","MD","D","B001304","Committee on Transportation and Infrastructure","member","majority","24"
"G000582","Jenniffer González-Colón","PR","R","G000582","Committee on Transportation and Infrastructure","member","minority","25"
"E000297","Adriano Espaillat","NY","D","E000297","Committee on Transportation and Infrastructure","member","majority","25"
"B001306","Troy Balderson","OH","R","B001306","Committee on Transportation and Infrastructure","member","minority","26"
"M001203","Tom Malinowski","NJ","D","M001203","Committee on Transportation and Infrastructure","member","majority","26"
"S001210","Ross Spano","FL","R","S001210","Committee on Transportation and Infrastructure","member","minority","27"
"S001211","Greg Stanton","AZ","D","S001211","Committee on Transportation and Infrastructure","member","majority","27"
"S001212","Pete Stauber","MN","R","S001212","Committee on Transportation and Infrastructure","member","minority","28"
"M001207","Debbie Mucarsel-Powell","FL","D","M001207","Committee on Transportation and Infrastructure","member","majority","28"
"M001205","Carol Miller","WV","R","M001205","Committee on Transportation and Infrastructure","member","minority","29"
"F000468","Lizzie Fletcher","TX","D","F000468","Committee on Transportation and Infrastructure","member","majority","29"
"P000615","Greg Pence","IN","R","P000615","Committee on Transportation and Infrastructure","member","minority","30"
"A000376","Colin Allred","TX","D","A000376","Committee on Transportation and Infrastructure","member","majority","30"
"D000629","Sharice Davids","KS","D","D000629","Committee on Transportation and Infrastructure","member","majority","31"
"F000467","Abby Finkenauer","IA","D","F000467","Committee on Transportation and Infrastructure","member","majority","32"
"G000586","Jesús García","IL","D","G000586","Committee on Transportation and Infrastructure","member","majority","33"
"D000630","Antonio Delgado","NY","D","D000630","Committee on Transportation and Infrastructure","member","majority","34"
"P000614","Chris Pappas","NH","D","P000614","Committee on Transportation and Infrastructure","member","majority","35"
"C001119","Angie Craig","MN","D","C001119","Committee on Transportation and Infrastructure","member","majority","36"
"R000616","Harley Rouda","CA","D","R000616","Committee on Transportation and Infrastructure","member","majority","37"
"L000588","Conor Lamb","PA","D","L000588","Committee on Transportation and Infrastructure","member","majority","38"
"R000582","Phil Roe","TN","R","R000582","Committee on Veterans&#39; Affairs","Ranking Member","minority","1"
"T000472","Mark Takano","CA","D","T000472","Committee on Veterans&#39; Affairs","Chair","majority","1"
"B001257","Gus Bilirakis","FL","R","B001257","Committee on Veterans&#39; Affairs","member","minority","2"
"B001285","Julia Brownley","CA","D","B001285","Committee on Veterans&#39; Affairs","member","majority","2"
"R000600","Amata Coleman Radewagen","AS","R","R000600","Committee on Veterans&#39; Affairs","member","minority","3"
"R000602","Kathleen Rice","NY","D","R000602","Committee on Veterans&#39; Affairs","member","majority","3"
"B001295","Mike Bost","IL","R","B001295","Committee on Veterans&#39; Affairs","member","minority","4"
"L000588","Conor Lamb","PA","D","L000588","Committee on Veterans&#39; Affairs","Vice Chair","majority","4"
"D000628","Neal Dunn","FL","R","D000628","Committee on Veterans&#39; Affairs","member","minority","5"
"L000593","Mike Levin","CA","D","L000593","Committee on Veterans&#39; Affairs","member","majority","5"
"B001301","Jack Bergman","MI","R","B001301","Committee on Veterans&#39; Affairs","member","minority","6"
"R000613","Max Rose","NY","D","R000613","Committee on Veterans&#39; Affairs","member","majority","6"
"B001299","Jim Banks","IN","R","B001299","Committee on Veterans&#39; Affairs","member","minority","7"
"P000614","Chris Pappas","NH","D","P000614","Committee on Veterans&#39; Affairs","member","majority","7"
"B001282","Andy Barr","KY","R","B001282","Committee on Veterans&#39; Affairs","member","minority","8"
"L000591","Elaine Luria","VA","D","L000591","Committee on Veterans&#39; Affairs","member","majority","8"
"M001204","Daniel Meuser","PA","R","M001204","Committee on Veterans&#39; Affairs","member","minority","9"
"L000590","Susie Lee","NV","D","L000590","Committee on Veterans&#39; Affairs","member","majority","9"
"W000824","Steven Watkins","KS","R","W000824","Committee on Veterans&#39; Affairs","member","minority","10"
"C001122","Joe Cunningham","SC","D","C001122","Committee on Veterans&#39; Affairs","member","majority","10"
"R000614","Chip Roy","TX","R","R000614","Committee on Veterans&#39; Affairs","member","minority","11"
"C001123","Gilbert Cisneros","CA","D","C001123","Committee on Veterans&#39; Affairs","member","majority","11"
"S001214","Greg Steube","FL","R","S001214","Committee on Veterans&#39; Affairs","member","minority","12"
"P000258","Collin C. Peterson","MN","D","P000258","Committee on Veterans&#39; Affairs","member","majority","12"
"S001177","Gregorio Kilili Camacho Sablan","MP","D","S001177","Committee on Veterans&#39; Affairs","member","majority","13"
"A000376","Colin Allred","TX","D","A000376","Committee on Veterans&#39; Affairs","member","majority","14"
"U000040","Lauren Underwood","IL","D","U000040","Committee on Veterans&#39; Affairs","member","majority","15"
"B001308","Anthony Brindisi","NY","D","B001308","Committee on Veterans&#39; Affairs","member","majority","16"
"B000755","Kevin Brady","TX","R","B000755","Committee on Ways and Means","Ranking Member","minority","1"
"N000015","Richard E. Neal","MA","D","N000015","Committee on Ways and Means","Chair","majority","1"
"N000181","Devin Nunes","CA","R","N000181","Committee on Ways and Means","member","minority","2"
"B001260","Vern Buchanan","FL","R","B001260","Committee on Ways and Means","member","minority","3"
"D000399","Lloyd Doggett","TX","D","D000399","Committee on Ways and Means","member","majority","3"
"S001172","Adrian Smith","NE","R","S001172","Committee on Ways and Means","member","minority","4"
"T000460","Mike Thompson","CA","D","T000460","Committee on Ways and Means","member","majority","4"
"M001158","Kenny Marchant","TX","R","M001158","Committee on Ways and Means","member","minority","5"
"L000557","John B. Larson","CT","D","L000557","Committee on Ways and Means","member","majority","5"
"R000585","Tom Reed","NY","R","R000585","Committee on Ways and Means","member","minority","6"
"B000574","Earl Blumenauer","OR","D","B000574","Committee on Ways and Means","member","majority","6"
"K000376","Mike Kelly","PA","R","K000376","Committee on Ways and Means","member","minority","7"
"K000188","Ron Kind","WI","D","K000188","Committee on Ways and Means","member","majority","7"
"H001065","George Holding","NC","R","H001065","Committee on Ways and Means","member","minority","8"
"P000096","Bill Pascrell Jr.","NJ","D","P000096","Committee on Ways and Means","member","majority","8"
"S001195","Jason Smith","MO","R","S001195","Committee on Ways and Means","member","minority","9"
"D000096","Danny K. Davis","IL","D","D000096","Committee on Ways and Means","member","majority","9"
"R000597","Tom Rice","SC","R","R000597","Committee on Ways and Means","member","minority","10"
"S001156","Linda T. Sánchez","CA","D","S001156","Committee on Ways and Means","member","majority","10"
"S001183","David Schweikert","AZ","R","S001183","Committee on Ways and Means","member","minority","11"
"H001038","Brian Higgins","NY","D","H001038","Committee on Ways and Means","member","majority","11"
"W000813","Jackie Walorski","IN","R","W000813","Committee on Ways and Means","member","minority","12"
"S001185","Terri Sewell","AL","D","S001185","Committee on Ways and Means","member","majority","12"
"L000585","Darin M. LaHood","IL","R","L000585","Committee on Ways and Means","member","minority","13"
"D000617","Suzan K. DelBene","WA","D","D000617","Committee on Ways and Means","member","majority","13"
"W000815","Brad Wenstrup","OH","R","W000815","Committee on Ways and Means","member","minority","14"
"C001080","Judy Chu","CA","D","C001080","Committee on Ways and Means","member","majority","14"
"A000375","Jodey Arrington","TX","R","A000375","Committee on Ways and Means","member","minority","15"
"M001160","Gwen Moore","WI","D","M001160","Committee on Ways and Means","member","majority","15"
"F000465","A. Drew Ferguson","GA","R","F000465","Committee on Ways and Means","member","minority","16"
"K000380","Dan Kildee","MI","D","K000380","Committee on Ways and Means","member","majority","16"
"E000298","Ron Estes","KS","R","E000298","Committee on Ways and Means","member","minority","17"
"B001296","Brendan Boyle","PA","D","B001296","Committee on Ways and Means","member","majority","17"
"B001292","Donald Beyer","VA","D","B001292","Committee on Ways and Means","member","majority","18"
"E000296","Dwight Evans","PA","D","E000296","Committee on Ways and Means","member","majority","19"
"S001190","Brad Schneider","IL","D","S001190","Committee on Ways and Means","member","majority","20"
"S001201","Thomas Suozzi","NY","D","S001201","Committee on Ways and Means","member","majority","21"
"P000613","Jimmy Panetta","CA","D","P000613","Committee on Ways and Means","member","majority","22"
"M001202","Stephanie Murphy","FL","D","M001202","Committee on Ways and Means","member","majority","23"
"G000585","Jimmy Gomez","CA","D","G000585","Committee on Ways and Means","member","majority","24"
"H001066","Steven Horsford","NV","D","H001066","Committee on Ways and Means","member","majority","25"
"S001150","Adam B. Schiff","CA","D","S001150","Permanent Select Committee on Intelligence","Chair","majority","1"
"N000181","Devin Nunes","CA","R","N000181","Permanent Select Committee on Intelligence","Ranking Member","minority","1"
"H001047","Jim Himes","CT","D","H001047","Permanent Select Committee on Intelligence","member","majority","2"
"C001062","K. Michael Conaway","TX","R","C001062","Permanent Select Committee on Intelligence","member","minority","2"
"S001185","Terri Sewell","AL","D","S001185","Permanent Select Committee on Intelligence","member","majority","3"
"T000463","Michael R. Turner","OH","R","T000463","Permanent Select Committee on Intelligence","member","minority","3"
"C001072","André Carson","IN","D","C001072","Permanent Select Committee on Intelligence","member","majority","4"
"W000815","Brad Wenstrup","OH","R","W000815","Permanent Select Committee on Intelligence","member","minority","4"
"S001175","Jackie Speier","CA","D","S001175","Permanent Select Committee on Intelligence","member","majority","5"
"S001192","Chris Stewart","UT","R","S001192","Permanent Select Committee on Intelligence","member","minority","5"
"Q000023","Mike Quigley","IL","D","Q000023","Permanent Select Committee on Intelligence","member","majority","6"
"C001087","Rick Crawford","AR","R","C001087","Permanent Select Committee on Intelligence","member","minority","6"
"S001193","Eric Swalwell","CA","D","S001193","Permanent Select Committee on Intelligence","member","majority","7"
"S001196","Elise Stefanik","NY","R","S001196","Permanent Select Committee on Intelligence","member","minority","7"
"C001091","Joaquín Castro","TX","D","C001091","Permanent Select Committee on Intelligence","member","majority","8"
"H001073","Will Hurd","TX","R","H001073","Permanent Select Committee on Intelligence","member","minority","8"
"H001064","Denny Heck","WA","D","H001064","Permanent Select Committee on Intelligence","member","majority","9"
"W000800","Peter Welch","VT","D","W000800","Permanent Select Committee on Intelligence","member","majority","10"
"M001185","Sean Patrick Maloney","NY","D","M001185","Permanent Select Committee on Intelligence","member","majority","11"
"D000627","Val Demings","FL","D","D000627","Permanent Select Committee on Intelligence","member","majority","12"
"K000391","Raja Krishnamoorthi","IL","D","K000391","Permanent Select Committee on Intelligence","member","majority","13"
"C001066","Kathy Castor","FL","D","C001066","Select Committee on the Climate Crisis","Chair","majority","1"
"G000577","Garret Graves","LA","R","G000577","Select Committee on the Climate Crisis","Ranking Member","minority","1"
"L000570","Ben Ray Luján","NM","D","L000570","Select Committee on the Climate Crisis","member","majority","2"
"G000568","Morgan Griffith","VA","R","G000568","Select Committee on the Climate Crisis","member","minority","2"
"B001278","Suzanne Bonamici","OR","D","B001278","Select Committee on the Climate Crisis","member","majority","3"
"P000609","Gary Palmer","AL","R","P000609","Select Committee on the Climate Crisis","member","minority","3"
"B001285","Julia Brownley","CA","D","B001285","Select Committee on the Climate Crisis","member","majority","4"
"C001103","Buddy Carter","GA","R","C001103","Select Committee on the Climate Crisis","member","minority","4"
"H001068","Jared Huffman","CA","D","H001068","Select Committee on the Climate Crisis","member","majority","5"
"M001205","Carol Miller","WV","R","M001205","Select Committee on the Climate Crisis","member","minority","5"
"M001200","A. Donald McEachin","VA","D","M001200","Select Committee on the Climate Crisis","member","majority","6"
"A000377","Kelly Armstrong","ND","R","A000377","Select Committee on the Climate Crisis","member","minority","6"
"L000593","Mike Levin","CA","D","L000593","Select Committee on the Climate Crisis","member","majority","7"
"C001117","Sean Casten","IL","D","C001117","Select Committee on the Climate Crisis","member","majority","8"
"N000191","Joe Neguse","CO","D","N000191","Select Committee on the Climate Crisis","member","majority","9"
"K000381","Derek Kilmer","WA","D","K000381","Select Committee on the Modernization of Congress","Chair","majority","1"
"C001061","Emanuel Cleaver II","MO","D","C001061","Select Committee on the Modernization of Congress","member","majority","2"
"W000810","Rob Woodall","GA","R","W000810","Select Committee on the Modernization of Congress","member","minority","2"
"D000617","Suzan K. DelBene","WA","D","D000617","Select Committee on the Modernization of Congress","member","majority","3"
"B001284","Susan Brooks","IN","R","B001284","Select Committee on the Modernization of Congress","member","minority","3"
"L000397","Zoe Lofgren","CA","D","L000397","Select Committee on the Modernization of Congress","member","majority","4"
"D000619","Rodney Davis","IL","R","D000619","Select Committee on the Modernization of Congress","member","minority","4"
"P000607","Mark Pocan","WI","D","P000607","Select Committee on the Modernization of Congress","member","majority","5"
"N000189","Dan Newhouse","WA","R","N000189","Select Committee on the Modernization of Congress","member","minority","5"
"S001205","Mary Gay Scanlon","PA","D","S001205","Select Committee on the Modernization of Congress","member","majority","6"
"T000480","William Timmons","SC","R","T000480","Select Committee on the Modernization of Congress","member","minority","6"
