name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Thào Hồng Sơn,,,Hà Giang,87.15,Thị xã Hà Giang. Mèo Vạc. Đồng Văn. Yên Minh. Quản Bạ. Bắc Mê,,,TRUE
Triệu Mùi Nái,,,Hà Giang,94.15,Vị Xuyên. Bắc Quang. Quang Bình. Hoàng Su Phì. Xín Mần,,,TRUE
Hoàng Minh Nhất,,,Hà Giang,92.83,Vị Xuyên. Bắc Quang. Quang Bình. Hoàng Su Phì. Xín Mần,,,TRUE
Bàn Đức Vinh,,,Hà Giang,75.47,Vị Xuyên. Bắc Quang. Quang Bình. Hoàng Su Phì. Xín Mần,,,TRUE
Trần Tiến Cảnh,,,Hà Nam,85.75,Thị xã Phủ Lý. Lý Nhân. Bình Lục,,,TRUE
Nguyễn Thị Doan,,,Hà Nam,85.61,Thị xã Phủ Lý. Lý Nhân. Bình Lục,,,TRUE
Trần Thị Hồng,,,Hà Nam,67.09,Thị xã Phủ Lý. Lý Nhân. Bình Lục,,,TRUE
Kiều Hữu Bình,,,Hà Nam,81.99,Duy Tiên. Kim Bảng. Thanh Liêm,,,TRUE
Trần Văn Hổ (tức Trần Hổ),,,Hà Nam,81.15,Duy Tiên. Kim Bảng. Thanh Liêm,,,TRUE
Lê Minh Hồng,,,Hà Nam,79.97,Duy Tiên. Kim Bảng. Thanh Liêm,,,TRUE
Nguyễn Sinh Hùng,,,Hà Tĩnh,97.06,Thị xã Hà Tĩnh. Kỳ Anh. Cẩm Xuyên. Hương Khê,,,TRUE
Trần Tiến Dũng,,,Hà Tĩnh,93.08,Thị xã Hà Tĩnh. Kỳ Anh. Cẩm Xuyên. Hương Khê,,,TRUE
Nguyễn Thị Vân,,,Hà Tĩnh,82.73,Thị xã Hà Tĩnh. Kỳ Anh. Cẩm Xuyên. Hương Khê,,,TRUE
Nguyễn Thị Kim Tiến,,,Hà Tĩnh,95.61,Thạch Hà. Can Lộc. Nghi Xuân. Lộc Hà,,,TRUE
Nguyễn Nhật,,,Hà Tĩnh,87.97,Thạch Hà. Can Lộc. Nghi Xuân. Lộc Hà,,,TRUE
Trần Đình Đàn,,,Hà Tĩnh,87.43,Thị xã Hồng Lĩnh. Đức Thọ. Hương Sơn. Vũ Quang,,,TRUE
Nguyễn Thanh Tân,,,Hà Tĩnh,87.01,Thị xã Hồng Lĩnh. Đức Thọ. Hương Sơn. Vũ Quang,,,TRUE
Nguyễn Văn Nguyên,,,Hải Dương,83.88,Chí Linh. Nam Sách. Kim Thành. Kinh Môn,,,TRUE
Nguyễn Thị Nga,,,Hải Dương,76.24,Chí Linh. Nam Sách. Kim Thành. Kinh Môn,,,TRUE
Trần Thế Vượng,,,Hải Dương,75.55,Chí Linh. Nam Sách. Kim Thành. Kinh Môn,,,TRUE
Nguyễn Thị Kim Ngân,,,Hải Dương,88.42,Thành phố Hải Dương. Thanh Hà. Tứ Kỳ. Cẩm Giàng,,,TRUE
Lê Đình Khanh,,,Hải Dương,78.01,Thành phố Hải Dương. Thanh Hà. Tứ Kỳ. Cẩm Giàng,,,TRUE
Nguyễn Văn Hợp,,,Hải Dương,74.2,Thành phố Hải Dương. Thanh Hà. Tứ Kỳ. Cẩm Giàng,,,TRUE
Vũ Văn Hiền,,,Hải Dương,88.29,Gia Lộc. Ninh Giang. Thanh Miện. Bình Giang,,,TRUE
Nguyễn Danh Trình,,,Hải Dương,84.03,Gia Lộc. Ninh Giang. Thanh Miện. Bình Giang,,,TRUE
Hoàng Thị Hảo,,,Hải Dương,69.74,Gia Lộc. Ninh Giang. Thanh Miện. Bình Giang,,,TRUE
Trần Hồng Việt,,,Hậu Giang,73.81,Thị xã Vị Thanh. Vị Thuỷ. Châu Thành. Châu Thành A,,,TRUE
Vũ Văn Hiến,,,Hậu Giang,70.8,Thị xã Vị Thanh. Vị Thuỷ. Châu Thành. Châu Thành A,,,TRUE
Phạm Sơn Hà,,,Hậu Giang,59.48,Thị xã Vị Thanh. Vị Thuỷ. Châu Thành. Châu Thành A,,,TRUE
Huỳnh Minh Chắc,,,Hậu Giang,76.85,Thị xã Ngã Bảy. Phụng Hiệp. Long Mỹ,,,TRUE
Nguyễn Hồng Diện,,,Hậu Giang,68.59,Thị xã Ngã Bảy. Phụng Hiệp. Long Mỹ,,,TRUE
Mai Xuân Hùng,,,Hậu Giang,58.72,Thị xã Ngã Bảy. Phụng Hiệp. Long Mỹ,,,TRUE
Trương Quang Khánh,,,Hoà Bình,80.69,Thành phố Hoà Bình. Đà Bắc. Kim Bôi. Lương Sơn. Kỳ Sơn,,,TRUE
Bùi Văn Duôi,,,Hoà Bình,73.22,Thành phố Hoà Bình. Đà Bắc. Kim Bôi. Lương Sơn. Kỳ Sơn,,,TRUE
Trần Việt Hưng,,,Hoà Bình,55.77,Thành phố Hoà Bình. Đà Bắc. Kim Bôi. Lương Sơn. Kỳ Sơn,,,TRUE
Bùi Thị Bình,,,Hoà Bình,88.68,Lạc Sơn. Mai Châu. Tân Lạc. Yên Thuỷ. Lạc Thuỷ. Cao Phong,,,TRUE
Bùi Văn Tỉnh,,,Hoà Bình,87.81,Lạc Sơn. Mai Châu. Tân Lạc. Yên Thuỷ. Lạc Thuỷ. Cao Phong,,,TRUE
Nguyễn Đình Phách,,,Hưng Yên,84.48,Thị xã Hưng Yên. Tiên Lữ. Phù Cừ. Ân Thi,,,TRUE
Lê Văn Hưng,,,Hưng Yên,81.97,Thị xã Hưng Yên. Tiên Lữ. Phù Cừ. Ân Thi,,,TRUE
Nguyễn Thị Vân Yến,,,Hưng Yên,77.58,Thị xã Hưng Yên. Tiên Lữ. Phù Cừ. Ân Thi,,,TRUE
Lê Doãn Hợp,,,Hưng Yên,82.65,Yên Mỹ. Kim Động. Mỹ Hào,,,TRUE
Vũ Quang Hải,,,Hưng Yên,77.33,Yên Mỹ. Kim Động. Mỹ Hào,,,TRUE
Phạm Quang Hợi,,,Hưng Yên,83.57,Văn Lâm. Văn Giang. Khoái Châu,,,TRUE
Vũ Thị Thu Hà,,,Hưng Yên,68.77,Văn Lâm. Văn Giang. Khoái Châu,,,TRUE
Vũ Viết Ngoạn,,,Khánh Hoà,60.12,Vạn Ninh. Ninh Hoà,,,TRUE
Lê Minh Hiền,,,Khánh Hoà,58.82,Vạn Ninh. Ninh Hoà,,,TRUE
Mai Trực,,,Khánh Hoà,65.63,Thành phố Nha Trang,,,TRUE
Nguyễn Văn Ba,,,Khánh Hoà,52.06,Thành phố Nha Trang,,,TRUE
Nguyễn Tấn Tuân,,,Khánh Hoà,76.05,Thị xã Cam Ranh. Diên Khánh. Khánh Vĩnh. Khánh Sơn. Trường Sa,,,TRUE
Lê Hữu Đức,,,Khánh Hoà,73.5,Thị xã Cam Ranh. Diên Khánh. Khánh Vĩnh. Khánh Sơn. Trường Sa,,,TRUE
Bo Bo Thị Yến,,,Khánh Hoà,62.22,Thị xã Cam Ranh. Diên Khánh. Khánh Vĩnh. Khánh Sơn. Trường Sa,,,TRUE
Bùi Tuyết Minh,,,Kiên Giang,86.69,Tân Hiệp. Châu Thành. Giồng Riềng. Gò Quao,,,TRUE
Bùi Đặng Dũng,,,Kiên Giang,80.64,Tân Hiệp. Châu Thành. Giồng Riềng. Gò Quao,,,TRUE
Danh Nhưỡng (tức Hòa thượng Danh Nhưỡng),,,Kiên Giang,75.05,Tân Hiệp. Châu Thành. Giồng Riềng. Gò Quao,,,TRUE
Danh Út,,,Kiên Giang,81.9,An Biên. An Minh. Vĩnh Thuận. U Minh Thượng,,,TRUE
Nguyễn Văn Luật,,,Kiên Giang,70.99,An Biên. An Minh. Vĩnh Thuận. U Minh Thượng,,,TRUE
Bùi Quang Bền,,,Kiên Giang,78.62,Thành phố Rạch Giá. thị xã Hà Tiên. Kiên Lương. Hòn Đất. Phú Quốc. Kiên Hải,,,TRUE
Nguyễn Thị Kim Bé,,,Kiên Giang,69.7,Thành phố Rạch Giá. thị xã Hà Tiên. Kiên Lương. Hòn Đất. Phú Quốc. Kiên Hải,,,TRUE
Đinh Xuân Thảo,,,Kiên Giang,69.63,Thành phố Rạch Giá. thị xã Hà Tiên. Kiên Lương. Hòn Đất. Phú Quốc. Kiên Hải,,,TRUE
Nguyễn Kim Khoa,,,Kon Tum,79.91,Thị xã Kon Tum. Kon Rẫy. Kon Plông. Sa Thầy,,,TRUE
Y Vêng,,,Kon Tum,79.08,Thị xã Kon Tum. Kon Rẫy. Kon Plông. Sa Thầy,,,TRUE
Quách Cao Yềm,,,Kon Tum,67.21,Thị xã Kon Tum. Kon Rẫy. Kon Plông. Sa Thầy,,,TRUE
Hoàng Hữu Năng,,,Kon Tum,91.69,Đắk Hà. Đắk Tô. Tu Mơ Rông. Ngọc Hồi. Đắk Glei,,,TRUE
Nguyễn Vinh Hà,,,Kon Tum,91.48,Đắk Hà. Đắk Tô. Tu Mơ Rông. Ngọc Hồi. Đắk Glei,,,TRUE
Y Ngọc,,,Kon Tum,76.54,Đắk Hà. Đắk Tô. Tu Mơ Rông. Ngọc Hồi. Đắk Glei,,,TRUE
Giàng Páo Mỷ,,,Lai Châu,88.08,Thị xã Lai Châu. Than Uyên. Tam Đường,,,TRUE
Trần Quốc Vượng,,,Lai Châu,87.78,Thị xã Lai Châu. Than Uyên. Tam Đường,,,TRUE
Tống Văn Thoóng,,,Lai Châu,84.06,Thị xã Lai Châu. Than Uyên. Tam Đường,,,TRUE
Đặng Văn Chiến,,,Lai Châu,93.61,Phong Thổ. Sìn Hồ. Mường Tè,,,TRUE
Chu Lê Chinh,,,Lai Châu,87.46,Phong Thổ. Sìn Hồ. Mường Tè,,,TRUE
Lò Thị Phương,,,Lai Châu,76.42,Phong Thổ. Sìn Hồ. Mường Tè,,,TRUE
Lê Văn Học,,,Lâm Đồng,80.37,Thành phố Đà Lạt. Lạc Dương. Đơn Dương. Đức Trọng,,,TRUE
Nguyễn Bá Thuyền,,,Lâm Đồng,77.75,Thành phố Đà Lạt. Lạc Dương. Đơn Dương. Đức Trọng,,,TRUE
Võ Minh Phương,,,Lâm Đồng,73.33,Lâm Hà. Di Linh. Đam Rông,,,TRUE
Ya- Duck,,,Lâm Đồng,62.97,Lâm Hà. Di Linh. Đam Rông,,,TRUE
Lê Thanh Phong,,,Lâm Đồng,82.79,Thị xã Bảo Lộc. Bảo Lâm. Đạ Huoai. Đạ Tẻh. Cát Tiên,,,TRUE
Đặng Thị Nga,,,Lâm Đồng,60.32,Thị xã Bảo Lộc. Bảo Lâm. Đạ Huoai. Đạ Tẻh. Cát Tiên,,,TRUE
Trần Thị Hoa Sinh,,,Lạng Sơn,89.02,Hữu Lũng. Chi Lăng. Văn Quan. Bình Gia. Bắc Sơn,,,TRUE
Dương Hiền,,,Lạng Sơn,74.83,Hữu Lũng. Chi Lăng. Văn Quan. Bình Gia. Bắc Sơn,,,TRUE
Nguyễn Văn Son,,,Lạng Sơn,66.08,Hữu Lũng. Chi Lăng. Văn Quan. Bình Gia. Bắc Sơn,,,TRUE
Phùng Thanh Kiểm,,,Lạng Sơn,82.77,Thành phố Lạng Sơn. Tràng Định. Văn Lãng. Cao Lộc. Lộc Bình. Đình Lập,,,TRUE
Nguyễn Minh Thuyết,,,Lạng Sơn,70.5,Thành phố Lạng Sơn. Tràng Định. Văn Lãng. Cao Lộc. Lộc Bình. Đình Lập,,,TRUE
Hoàng Thị Hương,,,Lạng Sơn,66.44,Thành phố Lạng Sơn. Tràng Định. Văn Lãng. Cao Lộc. Lộc Bình. Đình Lập,,,TRUE
Ngô Văn Hùng,,,Lào Cai,86.51,Thành phố Lào Cai. Bát Xát. Sa Pa. Văn Bàn,,,TRUE
Sùng Chúng,,,Lào Cai,82.9,Thành phố Lào Cai. Bát Xát. Sa Pa. Văn Bàn,,,TRUE
Dương Thị Thu Hà,,,Lào Cai,77.59,Thành phố Lào Cai. Bát Xát. Sa Pa. Văn Bàn,,,TRUE
Giàng Seo Phử,,,Lào Cai,93.41,Bảo Thắng. Bảo Yên. Bắc Hà. Si Ma Cai. Mường Khương,,,TRUE
Nguyễn Thị Lan,,,Lào Cai,83.66,Bảo Thắng. Bảo Yên. Bắc Hà. Si Ma Cai. Mường Khương,,,TRUE
Giàng Vu Thè,,,Lào Cai,73.66,Bảo Thắng. Bảo Yên. Bắc Hà. Si Ma Cai. Mường Khương,,,TRUE
Đặng Văn Xướng,,,Long An,72.57,Đức Hoà. Cần Đước. Cần Giuộc,,,TRUE
Trương Hòa Bình (tức Nguyễn Văn Bình – Sáu Đạt),,,Long An,71.45,Đức Hoà. Cần Đước. Cần Giuộc,,,TRUE
Trương Văn Nọ,,,Long An,60.68,Đức Hoà. Cần Đước. Cần Giuộc,,,TRUE
Nguyễn Thị Thủy Khiêm,,,Long An,71.53,Thị xã Tân An. Châu Thành. Tân Trụ. Bến Lức. Thủ Thừa,,,TRUE
Đỗ Hữu Lâm,,,Long An,68.87,Thị xã Tân An. Châu Thành. Tân Trụ. Bến Lức. Thủ Thừa,,,TRUE
Võ Thị Dễ,,,Long An,65.66,Thị xã Tân An. Châu Thành. Tân Trụ. Bến Lức. Thủ Thừa,,,TRUE
Lê Thanh Liêm,,,Long An,55.13,Đức Huệ. Thạnh Hoá. Tân Thạnh. Mộc Hoá. Vĩnh Hưng. Tân Hưng,,,TRUE
Trần Minh Mẫn,,,Long An,51.39,Đức Huệ. Thạnh Hoá. Tân Thạnh. Mộc Hoá. Vĩnh Hưng. Tân Hưng,,,TRUE
Chu Văn Đạt,,,Nam Định,83.25,Thành phố Nam Định. Mỹ Lộc. Ý Yên. Vụ Bản,,,TRUE
Nguyễn Hữu Đồng,,,Nam Định,80.72,Thành phố Nam Định. Mỹ Lộc. Ý Yên. Vụ Bản,,,TRUE
Trần Thị Hằng,,,Nam Định,52.39,Thành phố Nam Định. Mỹ Lộc. Ý Yên. Vụ Bản,,,TRUE
Vũ Văn Ninh,,,Nam Định,87.89,Nam Trực. Nghĩa Hưng. Trực Ninh,,,TRUE
Nguyễn Anh Tuấn,,,Nam Định,86.6,Nam Trực. Nghĩa Hưng. Trực Ninh,,,TRUE
Phan Văn Vĩnh,,,Nam Định,83.04,Nam Trực. Nghĩa Hưng. Trực Ninh,,,TRUE
Trần Văn Tuấn,,,Nam Định,83.81,Xuân Trường. Giao Thuỷ. Hải Hậu,,,TRUE
Linh mục Lê Ngọc Hoàn,,,Nam Định,78.5,Xuân Trường. Giao Thuỷ. Hải Hậu,,,TRUE
Trần Thị Phương Hoa,,,Nam Định,72.01,Xuân Trường. Giao Thuỷ. Hải Hậu,,,TRUE
Nguyễn Hữu Cường,,,Nghệ An,93.21,Kỳ Sơn. Tương Dương. Con Cuông. Anh Sơn. Đô Lương,,,TRUE
Cụt Thị Hợi,,,Nghệ An,87.94,Kỳ Sơn. Tương Dương. Con Cuông. Anh Sơn. Đô Lương,,,TRUE
Nguyễn Hữu Nhị,,,Nghệ An,72.66,Kỳ Sơn. Tương Dương. Con Cuông. Anh Sơn. Đô Lương,,,TRUE
Thái Thị An Chung,,,Nghệ An,86.08,Quế Phong. Quỳ Châu. Quỳ Hợp. Nghĩa Đàn. Tân Kỳ,,,TRUE
Hoàng Văn Minh,,,Nghệ An,85.79,Quế Phong. Quỳ Châu. Quỳ Hợp. Nghĩa Đàn. Tân Kỳ,,,TRUE
Vi Thị Tuyết,,,Nghệ An,75.19,Quế Phong. Quỳ Châu. Quỳ Hợp. Nghĩa Đàn. Tân Kỳ,,,TRUE
Hồ Đức Việt,,,Nghệ An,89.72,Yên Thành. Quỳnh Lưu,,,TRUE
Hoàng Trần Ky,,,Nghệ An,85.97,Yên Thành. Quỳnh Lưu,,,TRUE
Nguyễn Hữu Quang,,,Nghệ An,80.3,Yên Thành. Quỳnh Lưu,,,TRUE
Phan Đình Trạc,,,Nghệ An,85.01,Thành phố Vinh. Thanh Chương. Nam Đàn. Hưng Nguyên,,,TRUE
Trần Văn Hằng,,,Nghệ An,82.15,Thành phố Vinh. Thanh Chương. Nam Đàn. Hưng Nguyên,,,TRUE
Nguyễn Minh Hồng,,,Nghệ An,75.72,Thành phố Vinh. Thanh Chương. Nam Đàn. Hưng Nguyên,,,TRUE
Phan Trung Lý,,,Nghệ An,87.1,Thị xã Cửa Lò. Diễn Châu. Nghi Lộc,,,TRUE
Nguyễn Hồng Nhị,,,Nghệ An,79.64,Thị xã Cửa Lò. Diễn Châu. Nghi Lộc,,,TRUE
Phạm Văn Hà,,,Nghệ An,78.07,Thị xã Cửa Lò. Diễn Châu. Nghi Lộc,,,TRUE
Đinh Văn Hùng,,,Ninh Bình,87.85,Thị xã Ninh Bình. Nho Quan. Gia Viễn. Hoa Lư,,,TRUE
Đinh Trịnh Hải,,,Ninh Bình,86.71,Thị xã Ninh Bình. Nho Quan. Gia Viễn. Hoa Lư,,,TRUE
Đinh Thị Ngoan,,,Ninh Bình,80.34,Thị xã Ninh Bình. Nho Quan. Gia Viễn. Hoa Lư,,,TRUE
Nguyễn Thị Hồng Minh,,,Ninh Bình,88.22,Thành phố Tam Điệp. Kim Sơn. Yên Khánh. Yên Mô,,,TRUE
Phạm Minh Tuyên,,,Ninh Bình,87.24,Thành phố Tam Điệp. Kim Sơn. Yên Khánh. Yên Mô,,,TRUE
Bùi Đắc Luyên,,,Ninh Bình,78.99,Thành phố Tam Điệp. Kim Sơn. Yên Khánh. Yên Mô,,,TRUE
Hoàng Ngọc Thái,,,Ninh Thuận,76.25,Thành phố Phan Rang-Tháp Chàm. Ninh Sơn. Bác Ái,,,TRUE
Nguyễn Thị Mai,,,Ninh Thuận,61.64,Thành phố Phan Rang-Tháp Chàm. Ninh Sơn. Bác Ái,,,TRUE
Nguyễn Đình Liêu,,,Ninh Thuận,61.16,Thành phố Phan Rang-Tháp Chàm. Ninh Sơn. Bác Ái,,,TRUE
Hồ Trọng Ngũ,,,Ninh Thuận,71.09,Ninh Hải. Ninh Phước. Thuận Bắc,,,TRUE
Nguyễn Ngọc Minh,,,Ninh Thuận,64.12,Ninh Hải. Ninh Phước. Thuận Bắc,,,TRUE
Đàng Thị Mỹ Hương,,,Ninh Thuận,62.61,Ninh Hải. Ninh Phước. Thuận Bắc,,,TRUE
Nguyễn Khắc Nghiên,,,Phú Thọ,88.79,Thành phố Việt Trì. Tam Nông. Thanh Sơn. Thanh Thuỷ. Yên Lập,,,TRUE
Phùng Văn Toàn,,,Phú Thọ,78.01,Thành phố Việt Trì. Tam Nông. Thanh Sơn. Thanh Thuỷ. Yên Lập,,,TRUE
Hà Tuấn Hải,,,Phú Thọ,65.37,Thành phố Việt Trì. Tam Nông. Thanh Sơn. Thanh Thuỷ. Yên Lập,,,TRUE
Vũ Xuân Hồng,,,Phú Thọ,76.43,Thị xã Phú Thọ. Đoan Hùng. Lâm Thao. Phù Ninh,,,TRUE
Nguyễn Thị Thanh Huyền,,,Phú Thọ,62.07,Thị xã Phú Thọ. Đoan Hùng. Lâm Thao. Phù Ninh,,,TRUE
Lê Thị Yến,,,Phú Thọ,77.42,Thanh Ba. Hạ Hoà. Cẩm Khê,,,TRUE
Vi Trọng Lễ,,,Phú Thọ,73.21,Thanh Ba. Hạ Hoà. Cẩm Khê,,,TRUE
Võ Tiến Trung,,,Phú Yên,75.08,Phú Hòa. Đông Hòa. Tây Hòa. Sơn Hòa. Sông Hinh,,,TRUE
Bá Thanh Kia,,,Phú Yên,62.95,Phú Hòa. Đông Hòa. Tây Hòa. Sơn Hòa. Sông Hinh,,,TRUE
Trần Hữu Thế,,,Phú Yên,57.89,Phú Hòa. Đông Hòa. Tây Hòa. Sơn Hòa. Sông Hinh,,,TRUE
Trịnh Thị Nga,,,Phú Yên,73.12,Thành phố Tuy Hoà. Tuy An. Sông Cầu. Đồng Xuân,,,TRUE
Đinh Văn Nhã,,,Phú Yên,71.5,Thành phố Tuy Hoà. Tuy An. Sông Cầu. Đồng Xuân,,,TRUE
Võ Minh Thức,,,Phú Yên,57.92,Thành phố Tuy Hoà. Tuy An. Sông Cầu. Đồng Xuân,,,TRUE
Lương Ngọc Bính,,,Quảng Bình,91.67,Minh Hoá. Tuyên Hoá. Quảng Trạch. Bố Trạch,,,TRUE
Nguyễn Quốc Trị,,,Quảng Bình,90.19,Minh Hoá. Tuyên Hoá. Quảng Trạch. Bố Trạch,,,TRUE
Nguyễn Văn Pha,,,Quảng Bình,84.66,Minh Hoá. Tuyên Hoá. Quảng Trạch. Bố Trạch,,,TRUE
Hà Hùng Cường,,,Quảng Bình,91.06,Thành phố Đồng Hới. Quảng Ninh. Lệ Thuỷ,,,TRUE
Nguyễn Văn Nhượng,,,Quảng Bình,75.47,Thành phố Đồng Hới. Quảng Ninh. Lệ Thuỷ,,,TRUE
Nguyễn Thị Minh Lợi,,,Quảng Bình,75.28,Thành phố Đồng Hới. Quảng Ninh. Lệ Thuỷ,,,TRUE
Nguyễn Quy Nhơn,,,Quảng Nam,80.38,Điện Bàn. Đại Lộc. Đông Giang. Tây Giang. Nam Giang,,,TRUE
Nguyễn Văn Thuận,,,Quảng Nam,75.03,Điện Bàn. Đại Lộc. Đông Giang. Tây Giang. Nam Giang,,,TRUE
Nguyễn Văn Sỹ,,,Quảng Nam,80.41,Thị xã Hội An. Duy Xuyên. Quế Sơn. Thăng Bình,,,TRUE
Nguyễn Tiến Quân,,,Quảng Nam,73.94,Thị xã Hội An. Duy Xuyên. Quế Sơn. Thăng Bình,,,TRUE
Ngô Văn Minh,,,Quảng Nam,73.02,Thị xã Hội An. Duy Xuyên. Quế Sơn. Thăng Bình,,,TRUE
Vũ Thị Phương Anh,,,Quảng Nam,87.09,Thành phố Tam Kỳ. Hiệp Đức. Phước Sơn. Núi Thành. Tiên Phước. Nam Trà My. Bắc Trà My. Phú Ninh,,,TRUE
Nguyễn Tấn Trịnh (tức Quang Nam),,,Quảng Nam,81.79,Thành phố Tam Kỳ. Hiệp Đức. Phước Sơn. Núi Thành. Tiên Phước. Nam Trà My. Bắc Trà My. Phú Ninh,,,TRUE
Đinh Mươk,,,Quảng Nam,66.15,Thành phố Tam Kỳ. Hiệp Đức. Phước Sơn. Núi Thành. Tiên Phước. Nam Trà My. Bắc Trà My. Phú Ninh,,,TRUE
Nguyễn Đức Hiền,,,Quảng Ngãi,87.71,Bình Sơn. Sơn Tịnh. Trà Bồng. Tây Trà. Sơn Tây. Sơn Hà,,,TRUE
Phạm Minh Toản,,,Quảng Ngãi,87.27,Bình Sơn. Sơn Tịnh. Trà Bồng. Tây Trà. Sơn Tây. Sơn Hà,,,TRUE
Đinh Thị Phương Lan,,,Quảng Ngãi,74.77,Bình Sơn. Sơn Tịnh. Trà Bồng. Tây Trà. Sơn Tây. Sơn Hà,,,TRUE
Nguyễn Hồng Sơn,,,Quảng Ngãi,73.95,Thành phố Quảng Ngãi. Tư Nghĩa. Nghĩa Hành. Lý Sơn,,,TRUE
Mã Điền Cư,,,Quảng Ngãi,67.67,Thành phố Quảng Ngãi. Tư Nghĩa. Nghĩa Hành. Lý Sơn,,,TRUE
Võ Tuấn Nhân,,,Quảng Ngãi,72.36,Mộ Đức. Đức Phổ. Ba Tơ. Minh Long,,,TRUE
Đinh Thị Biểu,,,Quảng Ngãi,60.72,Mộ Đức. Đức Phổ. Ba Tơ. Minh Long,,,TRUE
Nguyễn Văn Quynh,,,Quảng Ninh,78.04,Thành phố Hạ Long. Cẩm Phả. Uông Bí,,,TRUE
Đỗ Thị Lan,,,Quảng Ninh,60.88,Thành phố Hạ Long. Cẩm Phả. Uông Bí,,,TRUE
Phạm Hồng Tài,,,Quảng Ninh,60.26,Thành phố Hạ Long. Cẩm Phả. Uông Bí,,,TRUE
Nguyễn Đức Kiên,,,Quảng Ninh,72.49,Đông Triều. Yên Hưng. Hoành Bồ,,,TRUE
Phạm Lễ Chi,,,Quảng Ninh,67.13,Đông Triều. Yên Hưng. Hoành Bồ,,,TRUE
Ngô Thị Minh,,,Quảng Ninh,86.34,Thị xã Móng Cái. Vân Đồn. Cô Tô. Tiên Yên. Đầm Hà. Hải Hà. Bình Liêu. Ba Chẽ,,,TRUE
Triệu Đình Sinh,,,Quảng Ninh,70.99,Thị xã Móng Cái. Vân Đồn. Cô Tô. Tiên Yên. Đầm Hà. Hải Hà. Bình Liêu. Ba Chẽ,,,TRUE
Phạm Đức Châu,,,Quảng Trị,89.44,Vĩnh Linh. Gio Linh. Cam Lộ. Đa Krông. Hướng Hoá. Cồn Cỏ,,,TRUE
Cao Xuân Hồng,,,Quảng Trị,86.69,Vĩnh Linh. Gio Linh. Cam Lộ. Đa Krông. Hướng Hoá. Cồn Cỏ,,,TRUE
Ly Kiều Vân,,,Quảng Trị,61.57,Vĩnh Linh. Gio Linh. Cam Lộ. Đa Krông. Hướng Hoá. Cồn Cỏ,,,TRUE
Lê Bá Nguyên,,,Quảng Trị,74.65,Thị xã Đông Hà. Quảng Trị. Triệu Phong. Hải Lăng,,,TRUE
Lê Như Tiến,,,Quảng Trị,70.67,Thị xã Đông Hà. Quảng Trị. Triệu Phong. Hải Lăng,,,TRUE
Hoàng Văn Em,,,Quảng Trị,60.53,Thị xã Đông Hà. Quảng Trị. Triệu Phong. Hải Lăng,,,TRUE
Võ Minh Chiến,,,Sóc Trăng,77.89,Thành phố Sóc Trăng. Mỹ Tú. Thạnh Trị. Ngã Năm,,,TRUE
Uông Chu Lưu,,,Sóc Trăng,69.17,Thành phố Sóc Trăng. Mỹ Tú. Thạnh Trị. Ngã Năm,,,TRUE
Hứa Chu Khem,,,Sóc Trăng,66.47,Thành phố Sóc Trăng. Mỹ Tú. Thạnh Trị. Ngã Năm,,,TRUE
Hồ Thị Cẩm Đào,,,Sóc Trăng,69.36,Kế Sách. Long Phú. Cù Lao Dung,,,TRUE
Nguyễn Đức Kiên,,,Sóc Trăng,62.97,Kế Sách. Long Phú. Cù Lao Dung,,,TRUE
Nguyễn Văn Thống,,,Sóc Trăng,78.11,Mỹ Xuyên. Vĩnh Châu,,,TRUE
Thạch Kim Sêng (tức Ba Sêng),,,Sóc Trăng,69.04,Mỹ Xuyên. Vĩnh Châu,,,TRUE
Thào Xuân Sùng,,,Sơn La,91.05,Thị xã Sơn La. Thuận Châu. Quỳnh Nhai. Mường La. Sông Mã. Sốp Cộp,,,TRUE
Quàng Thị Xuyến,,,Sơn La,76.06,Thị xã Sơn La. Thuận Châu. Quỳnh Nhai. Mường La. Sông Mã. Sốp Cộp,,,TRUE
Cầm Chí Kiên,,,Sơn La,73.21,Thị xã Sơn La. Thuận Châu. Quỳnh Nhai. Mường La. Sông Mã. Sốp Cộp,,,TRUE
Nông Quốc Tuấn,,,Sơn La,88.99,Mai Sơn. Yên Châu. Mộc Châu. Phù Yên. Bắc Yên,,,TRUE
Võ Trọng Việt,,,Sơn La,86.65,Mai Sơn. Yên Châu. Mộc Châu. Phù Yên. Bắc Yên,,,TRUE
Phùng Đức Dinh,,,Sơn La,55.84,Mai Sơn. Yên Châu. Mộc Châu. Phù Yên. Bắc Yên,,,TRUE
Nguyễn Thị Thu Thủy,,,Tây Ninh,74.17,Trảng Bàng. Bến Cầu. Gò Dầu. Châu Thành,,,TRUE
Nguyễn Đình Xuân,,,Tây Ninh,64.3,Trảng Bàng. Bến Cầu. Gò Dầu. Châu Thành,,,TRUE
Nguyễn Thành Tâm,,,Tây Ninh,57.61,Trảng Bàng. Bến Cầu. Gò Dầu. Châu Thành,,,TRUE
Nguyễn Thị Bạch Mai,,,Tây Ninh,58.1,Thị xã Tây Ninh. Hoà Thành. Tân Biên. Tân Châu. Dương Minh Châu,,,TRUE
Đặng Vũ Minh,,,Tây Ninh,51.46,Thị xã Tây Ninh. Hoà Thành. Tân Biên. Tân Châu. Dương Minh Châu,,,TRUE
