name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Ngô Đức Mạnh,,,Bình Thuận,0,Huyện Tuy Phong. Huyện Bắc Bình và huyện Phú Quý,,,TRUE
Đỗ Ngọc Niễn,,,Bình Thuận,0,Huyện Tuy Phong. Huyện Bắc Bình và huyện Phú Quý,,,TRUE
Huỳnh Văn Tí,,,Bình Thuận,0,Huyện Hàm Thuận Bắc. Huyện Hàm Thuận Nam. Huyện Hàm Tân và thành phố Phan Thiết,,,TRUE
Hà Minh Huệ,,,Bình Thuận,0,Huyện Hàm Thuận Bắc. Huyện Hàm Thuận Nam. Huyện Hàm Tân và thành phố Phan Thiết,,,TRUE
Nguyễn Thị Phúc,,,Bình Thuận,0,Huyện Hàm Thuận Bắc. Huyện Hàm Thuận Nam. Huyện Hàm Tân và thành phố Phan Thiết,,,TRUE
Lê Đắc Lâm,,,Bình Thuận,0,Huyện Ðức Linh. Huyện Tánh Linh và thị xã La Gi,,,TRUE
Vũ Hải,,,Bình Thuận,0,Huyện Ðức Linh. Huyện Tánh Linh và thị xã La Gi,,,TRUE
Dương Thanh Bình,,,Cà Mau,0,Huyện Thới Bình. Huyện U Minh và thành phố Cà Mau,,,TRUE
Trần Văn,,,Cà Mau,0,Huyện Thới Bình. Huyện U Minh và thành phố Cà Mau,,,TRUE
Trương Thị Yến Linh,,,Cà Mau,0,Huyện Thới Bình. Huyện U Minh và thành phố Cà Mau,,,TRUE
Nguyễn Tuấn Khanh,,,Cà Mau,0,Huyện Cái Nước. Huyện Phú Tân và huyện Trần Văn Thời,,,TRUE
Nguyễn Thanh Nam,,,Cà Mau,0,Huyện Cái Nước. Huyện Phú Tân và huyện Trần Văn Thời,,,TRUE
Trương Minh Hoàng,,,Cà Mau,0,Huyện Ðầm Dơi. Huyện Năm Căn và huyện Ngọc Hiển,,,TRUE
Bùi Ngọc Chương,,,Cà Mau,0,Huyện Ðầm Dơi. Huyện Năm Căn và huyện Ngọc Hiển,,,TRUE
Nguyễn Thị Nương,,,Cao Bằng,0,Huyện Bảo Lạc. Huyện Bảo Lâm. Huyện Nguyên Bình. Huyện Hà Quảng. Huyện Thông Nông và huyện Hòa An,,,TRUE
La Ngọc Thoáng,,,Cao Bằng,0,Huyện Bảo Lạc. Huyện Bảo Lâm. Huyện Nguyên Bình. Huyện Hà Quảng. Huyện Thông Nông và huyện Hòa An,,,TRUE
Hoàng Văn Thượng,,,Cao Bằng,0,Huyện Bảo Lạc. Huyện Bảo Lâm. Huyện Nguyên Bình. Huyện Hà Quảng. Huyện Thông Nông và huyện Hòa An,,,TRUE
Hà Ngọc Chiến,,,Cao Bằng,0,Huyện Trà Lĩnh. Huyện Quảng Uyên. Huyện Phục Hòa. Huyện Trùng Khánh. Huyện Hạ Lang. Huyện Thạch An và TX. Cao Bằng,,,TRUE
Phùng Văn Hùng,,,Cao Bằng,0,Huyện Trà Lĩnh. Huyện Quảng Uyên. Huyện Phục Hòa. Huyện Trùng Khánh. Huyện Hạ Lang. Huyện Thạch An và TX. Cao Bằng,,,TRUE
Đinh Thị Mai Lan,,,Cao Bằng,0,Huyện Trà Lĩnh. Huyện Quảng Uyên. Huyện Phục Hòa. Huyện Trùng Khánh. Huyện Hạ Lang. Huyện Thạch An và TX. Cao Bằng,,,TRUE
Tòng Thị Phóng,,,Ðắk Lắk,0,Huyện Buôn Ðôn. Huyện Ea Súp. Huyện Cư M'Gar và thành phố Buôn Ma Thuột,,,TRUE
Phạm Minh Tấn,,,Ðắk Lắk,0,Huyện Buôn Ðôn. Huyện Ea Súp. Huyện Cư M'Gar và thành phố Buôn Ma Thuột,,,TRUE
Y Khút Niê,,,Ðắk Lắk,0,Huyện Buôn Ðôn. Huyện Ea Súp. Huyện Cư M'Gar và thành phố Buôn Ma Thuột,,,TRUE
Trần Đình Sơn,,,Ðắk Lắk,0,Huyện Krông Bông. Huyện Krông Pắc. Huyện Lắk. Huyện M'Ðác. Huyện Cư Kuin và huyện Krông Ana,,,TRUE
Niê Thuật,,,Ðắk Lắk,0,Huyện Krông Bông. Huyện Krông Pắc. Huyện Lắk. Huyện M'Ðác. Huyện Cư Kuin và huyện Krông Ana,,,TRUE
Nguyễn Thị Huệ,,,Ðắk Lắk,0,Huyện Krông Bông. Huyện Krông Pắc. Huyện Lắk. Huyện M'Ðác. Huyện Cư Kuin và huyện Krông Ana,,,TRUE
Cao Đức Phát,,,Ðắk Lắk,0,Huyện Ea H'Leo. Huyện Krông Búk. Huyện Krông Năng. Huyện Ea Kar và thị xã Buôn Hồ,,,TRUE
Trần Mạnh Cường,,,Ðắk Lắk,0,Huyện Ea H'Leo. Huyện Krông Búk. Huyện Krông Năng. Huyện Ea Kar và thị xã Buôn Hồ,,,TRUE
H'Yim Kđoh,,,Ðắk Lắk,0,Huyện Ea H'Leo. Huyện Krông Búk. Huyện Krông Năng. Huyện Ea Kar và thị xã Buôn Hồ,,,TRUE
Lê Diễn,,,Ðắk Nông,0,Huyện Ðác Glong. Huyện Ðác R'Lấp. Huyện Tuy Ðức. Huyện Ðác Song và thị xã Gia Nghĩa,,,TRUE
Tôn Thị Ngọc Hạnh,,,Ðắk Nông,0,Huyện Ðác Glong. Huyện Ðác R'Lấp. Huyện Tuy Ðức. Huyện Ðác Song và thị xã Gia Nghĩa,,,TRUE
Nguyễn Đắc Vinh,,,Ðắk Nông,0,Huyện Ðác Glong. Huyện Ðác R'Lấp. Huyện Tuy Ðức. Huyện Ðác Song và thị xã Gia Nghĩa,,,TRUE
Trần Ðình Long,,,Ðắk Nông,0,Huyện Ðác Mil. Huyện Cư Jút và huyện Krông Nô,,,TRUE
Ðiểu K' Rứ,,,Ðắk Nông,0,Huyện Ðác Mil. Huyện Cư Jút và huyện Krông Nô,,,TRUE
K' KRáh,,,Ðắk Nông,0,Huyện Ðác Mil. Huyện Cư Jút và huyện Krông Nô,,,TRUE
Đỗ Bá Tỵ,,,Ðiện Biên,0,Huyện Ðiện Biên Ðông. Huyện Mường Ảng. Huyện Ðiện Biên và thành phố Ðiện Biên Phủ,,,TRUE
Lò Văn Muôn,,,Ðiện Biên,0,Huyện Ðiện Biên Ðông. Huyện Mường Ảng. Huyện Ðiện Biên và thành phố Ðiện Biên Phủ,,,TRUE
Vi Thị Hương,,,Ðiện Biên,0,Huyện Ðiện Biên Ðông. Huyện Mường Ảng. Huyện Ðiện Biên và thành phố Ðiện Biên Phủ,,,TRUE
Dương Ngọc Ngưu,,,Ðiện Biên,0,Huyện Mường Chà. Huyện Mường Nhé. Huyện Tuần Giáo. Huyện Tủa Chùa và thị xã Mường Lay,,,TRUE
Trần Thị Dung,,,Ðiện Biên,0,Huyện Mường Chà. Huyện Mường Nhé. Huyện Tuần Giáo. Huyện Tủa Chùa và thị xã Mường Lay,,,TRUE
Sùng A Hồng,,,Ðiện Biên,0,Huyện Mường Chà. Huyện Mường Nhé. Huyện Tuần Giáo. Huyện Tủa Chùa và thị xã Mường Lay,,,TRUE
Nguyễn Văn Khánh,,,Ðồng Nai,0,Huyện Long Thành. Huyện Nhơn Trạch và thành phố Biên Hòa,,,TRUE
Đặng Ngọc Tùng,,,Ðồng Nai,0,Huyện Long Thành. Huyện Nhơn Trạch và thành phố Biên Hòa,,,TRUE
Trần Văn Tư,,,Ðồng Nai,0,Huyện Long Thành. Huyện Nhơn Trạch và thành phố Biên Hòa,,,TRUE
Ðỗ Thị Thu Hằng,,,Ðồng Nai,0,Huyện Vĩnh Cửu. Huyện Trảng Bom và huyện Thống Nhất,,,TRUE
Vũ Hải Hà,,,Ðồng Nai,0,Huyện Vĩnh Cửu. Huyện Trảng Bom và huyện Thống Nhất,,,TRUE
Hồ Văn Năm,,,Ðồng Nai,0,Huyện Vĩnh Cửu. Huyện Trảng Bom và huyện Thống Nhất,,,TRUE
Nguyễn Công Hồng,,,Ðồng Nai,0,Huyện Xuân Lộc. Huyện Cẩm Mỹ và thị xã Long Khánh,,,TRUE
Phạm Thị Hải,,,Ðồng Nai,0,Huyện Xuân Lộc. Huyện Cẩm Mỹ và thị xã Long Khánh,,,TRUE
Trương Văn Vở,,,Ðồng Nai,0,Huyện Xuân Lộc. Huyện Cẩm Mỹ và thị xã Long Khánh,,,TRUE
Dương Trung Quốc,,,Ðồng Nai,0,Huyện Ðịnh Quán và huyện Tân Phú,,,TRUE
Bùi Xuân Thống,,,Ðồng Nai,0,Huyện Ðịnh Quán và huyện Tân Phú,,,TRUE
Nguyễn Kim Hồng,,,Ðồng Tháp,0,Huyện Tân Hồng. Huyện Hồng Ngự. Huyện Tam Nông và thị xã Hồng Ngự,,,TRUE
Ðặng Xuân Huy,,,Ðồng Tháp,0,Huyện Tân Hồng. Huyện Hồng Ngự. Huyện Tam Nông và thị xã Hồng Ngự,,,TRUE
Nguyễn Thanh Hùng,,,Ðồng Tháp,0,Huyện Thanh Bình. Huyện Cao Lãnh. Huyện Tháp Mười và thành phố Cao Lãnh,,,TRUE
Nguyễn Hoàng Việt,,,Ðồng Tháp,0,Huyện Thanh Bình. Huyện Cao Lãnh. Huyện Tháp Mười và thành phố Cao Lãnh,,,TRUE
Đào Việt Trung,,,Ðồng Tháp,0,Huyện Thanh Bình. Huyện Cao Lãnh. Huyện Tháp Mười và thành phố Cao Lãnh,,,TRUE
Lê Minh Hoan,,,Ðồng Tháp,0,Huyện Lấp Vò. Huyện Lai Vung. Huyện Châu Thành và thị xã Sa Ðéc,,,TRUE
Nguyễn Thanh Thảo,,,Ðồng Tháp,0,Huyện Lấp Vò. Huyện Lai Vung. Huyện Châu Thành và thị xã Sa Ðéc,,,TRUE
Nguyễn Hữu Đức,,,Ðồng Tháp,0,Huyện Lấp Vò. Huyện Lai Vung. Huyện Châu Thành và thị xã Sa Ðéc,,,TRUE
A Nhin (Hà Sơn Nhin),,,Gia Lai,0,Huyện K'Bang. Huyện Kông Chro. Huyện Ðăk Pơ. Huyện Mang Yang. Huyện Ðăk Ðoa và thị xã An Khê,,,TRUE
Trần Đình Thu,,,Gia Lai,0,Huyện K'Bang. Huyện Kông Chro. Huyện Ðăk Pơ. Huyện Mang Yang. Huyện Ðăk Ðoa và thị xã An Khê,,,TRUE
Bùi Văn Cường,,,Gia Lai,0,Huyện Chư Păh. Huyện Ia Grai. Huyện Ðức Cơ. Huyện Chư Prông và thành phố Plây Cu,,,TRUE
Hà Công Long,,,Gia Lai,0,Huyện Chư Păh. Huyện Ia Grai. Huyện Ðức Cơ. Huyện Chư Prông và thành phố Plây Cu,,,TRUE
Siu Hương,,,Gia Lai,0,Huyện Chư Păh. Huyện Ia Grai. Huyện Ðức Cơ. Huyện Chư Prông và thành phố Plây Cu,,,TRUE
Ksor Phước,,,Gia Lai,0,Huyện Krông Pa. Huyện Ia Pa. Huyện Phú Thiện. Huyện Chư Sê. Huyện Chư Pưh và thị xã Ayun Pa,,,TRUE
Huỳnh Thành,,,Gia Lai,0,Huyện Krông Pa. Huyện Ia Pa. Huyện Phú Thiện. Huyện Chư Sê. Huyện Chư Pưh và thị xã Ayun Pa,,,TRUE
Triệu Thị Nái (Triệu Mùi Nái),,,Hà Giang,0,Huyện Ðồng Văn. Huyện Mèo Vạc. Huyện Yên Minh. Huyện Quản Bạ. Huyện Bắc Mê và thành phố Hà Giang,,,TRUE
Triệu Là Pham,,,Hà Giang,0,Huyện Ðồng Văn. Huyện Mèo Vạc. Huyện Yên Minh. Huyện Quản Bạ. Huyện Bắc Mê và thành phố Hà Giang,,,TRUE
Thào Hồng Sơn,,,Hà Giang,0,Huyện Ðồng Văn. Huyện Mèo Vạc. Huyện Yên Minh. Huyện Quản Bạ. Huyện Bắc Mê và thành phố Hà Giang,,,TRUE
Hà Thị Khiết (Hà Thị Khích),,,Hà Giang,0,Huyện Vị Xuyên. Huyện Bắc Quang. Huyện Quang Bình. Huyện Hoàng Su Phì và huyện Xín Mần,,,TRUE
Nguyễn Ngọc Hải,,,Hà Giang,0,Huyện Vị Xuyên. Huyện Bắc Quang. Huyện Quang Bình. Huyện Hoàng Su Phì và huyện Xín Mần,,,TRUE
Nông Thị Bích Liên,,,Hà Giang,0,Huyện Vị Xuyên. Huyện Bắc Quang. Huyện Quang Bình. Huyện Hoàng Su Phì và huyện Xín Mần,,,TRUE
Trần Xuân Hùng,,,Hà Nam,0,Huyện Lý Nhân. Huyện Bình Lục và thành phố Phủ Lý,,,TRUE
Phùng Đức Tiến,,,Hà Nam,0,Huyện Lý Nhân. Huyện Bình Lục và thành phố Phủ Lý,,,TRUE
Trần Thị Hiền,,,Hà Nam,0,Huyện Lý Nhân. Huyện Bình Lục và thành phố Phủ Lý,,,TRUE
Nguyễn Thị Doan,,,Hà Nam,0,Huyện Kim Bảng. Huyện Duy Tiên và huyện Thanh Liêm,,,TRUE
Phạm Văn Tam,,,Hà Nam,0,Huyện Kim Bảng. Huyện Duy Tiên và huyện Thanh Liêm,,,TRUE
Lê Văn Tân,,,Hà Nam,0,Huyện Kim Bảng. Huyện Duy Tiên và huyện Thanh Liêm,,,TRUE
Nguyễn Sinh Hùng,,,Hà Tĩnh,0,Huyện Kỳ Anh. Huyện Cẩm Xuyên. Huyện Hương Khê và thành phố Hà Tĩnh,,,TRUE
Trần Tiến Dũng,,,Hà Tĩnh,0,Huyện Kỳ Anh. Huyện Cẩm Xuyên. Huyện Hương Khê và thành phố Hà Tĩnh,,,TRUE
Phạm Thị Phương,,,Hà Tĩnh,0,Huyện Kỳ Anh. Huyện Cẩm Xuyên. Huyện Hương Khê và thành phố Hà Tĩnh,,,TRUE
Nguyễn Văn Phúc,,,Hà Tĩnh,0,Huyện Thạch Hà. Huyện Can Lộc. Huyện Nghi Xuân và huyện Lộc Hà,,,TRUE
Nguyễn Văn Sơn,,,Hà Tĩnh,0,Huyện Thạch Hà. Huyện Can Lộc. Huyện Nghi Xuân và huyện Lộc Hà,,,TRUE
Võ Kim Cự,,,Hà Tĩnh,0,Huyện Ðức Thọ. Huyện Hương Sơn. Huyện Vũ Quang và thị xã Hồng Lĩnh,,,TRUE
Trần Ngọc Tăng,,,Hà Tĩnh,0,Huyện Ðức Thọ. Huyện Hương Sơn. Huyện Vũ Quang và thị xã Hồng Lĩnh,,,TRUE
Bùi Mậu Quân,,,Hải Dương,0,Huyện Nam Sách. Huyện Kim Thành. Huyện Kinh Môn và thành phố Chí Linh,,,TRUE
Lê Đình Khanh,,,Hải Dương,0,Huyện Nam Sách. Huyện Kim Thành. Huyện Kinh Môn và thành phố Chí Linh,,,TRUE
Nguyễn Văn Rinh,,,Hải Dương,0,Huyện Nam Sách. Huyện Kim Thành. Huyện Kinh Môn và thành phố Chí Linh,,,TRUE
Phạm Hồng Hương,,,Hải Dương,0,Huyện Thanh Hà. Huyện Bình Giang. Huyện Cẩm Giàng và thành phố Hải Dương,,,TRUE
Bùi Thanh Quyến,,,Hải Dương,0,Huyện Thanh Hà. Huyện Bình Giang. Huyện Cẩm Giàng và thành phố Hải Dương,,,TRUE
Vũ Thị Hương Sen,,,Hải Dương,0,Huyện Thanh Hà. Huyện Bình Giang. Huyện Cẩm Giàng và thành phố Hải Dương,,,TRUE
Phạm Xuân Thăng,,,Hải Dương,0,Huyện Gia Lộc. Huyện Thanh Miện. Huyện Tứ Kỳ và huyện Ninh Giang,,,TRUE
Nguyễn Thị Hương Thảo,,,Hải Dương,0,Huyện Gia Lộc. Huyện Thanh Miện. Huyện Tứ Kỳ và huyện Ninh Giang,,,TRUE
Huỳnh Tuấn Dương,,,Hải Dương,0,Huyện Gia Lộc. Huyện Thanh Miện. Huyện Tứ Kỳ và huyện Ninh Giang,,,TRUE
Nguyễn Văn Tính,,,Hậu Giang,0,Huyện Vị Thủy. Huyện Châu Thành. Huyện Châu Thành A và thành phố Vị Thanh,,,TRUE
Nguyễn Thanh Thủy,,,Hậu Giang,0,Huyện Vị Thủy. Huyện Châu Thành. Huyện Châu Thành A và thành phố Vị Thanh,,,TRUE
Lê Hồng Tịnh,,,Hậu Giang,0,Huyện Vị Thủy. Huyện Châu Thành. Huyện Châu Thành A và thành phố Vị Thanh,,,TRUE
Huỳnh Minh Chắc,,,Hậu Giang,0,Huyện Phụng Hiệp. Huyện Long Mỹ và thị xã Ngã Bảy,,,TRUE
Mai Xuân Hùng,,,Hậu Giang,0,Huyện Phụng Hiệp. Huyện Long Mỹ và thị xã Ngã Bảy,,,TRUE
Phạm Hồng Phong,,,Hậu Giang,0,Huyện Phụng Hiệp. Huyện Long Mỹ và thị xã Ngã Bảy,,,TRUE
Đinh Thế Huynh,,,Hòa Bình,0,Huyện Ðà Bắc. Huyện Lương Sơn. Huyện Kim Bôi. Huyện Kỳ Sơn và thành phố Hòa Bình,,,TRUE
Nguyễn Cao Sơn,,,Hòa Bình,0,Huyện Ðà Bắc. Huyện Lương Sơn. Huyện Kim Bôi. Huyện Kỳ Sơn và thành phố Hòa Bình,,,TRUE
Bạch Thị Hương Thủy,,,Hòa Bình,0,Huyện Ðà Bắc. Huyện Lương Sơn. Huyện Kim Bôi. Huyện Kỳ Sơn và thành phố Hòa Bình,,,TRUE
Bùi Văn Tỉnh,,,Hòa Bình,0,Huyện Cao Phong. Huyện Lạc Sơn. Huyện Lạc Thủy. Huyện Mai Châu. Huyện Tân Lạc và huyện Yên Thủy,,,TRUE
Nguyễn Thanh Hải,,,Hòa Bình,0,Huyện Cao Phong. Huyện Lạc Sơn. Huyện Lạc Thủy. Huyện Mai Châu. Huyện Tân Lạc và huyện Yên Thủy,,,TRUE
Nguyễn Tiến Sinh,,,Hòa Bình,0,Huyện Cao Phong. Huyện Lạc Sơn. Huyện Lạc Thủy. Huyện Mai Châu. Huyện Tân Lạc và huyện Yên Thủy,,,TRUE
Phùng Quang Thanh,,,Hưng Yên,0,Huyện Kim Ðộng. Huyện Khoái Châu. Huyện Yên Mỹ và thành phố Hưng Yên,,,TRUE
Ðặng Ngọc Quỳnh,,,Hưng Yên,0,Huyện Kim Ðộng. Huyện Khoái Châu. Huyện Yên Mỹ và thành phố Hưng Yên,,,TRUE
Vũ Thị Nguyệt,,,Hưng Yên,0,Huyện Kim Ðộng. Huyện Khoái Châu. Huyện Yên Mỹ và thành phố Hưng Yên,,,TRUE
Doãn Thế Cường,,,Hưng Yên,0,Huyện Tiên Lữ. Huyện Phù Cừ và huyện Ân Thi,,,TRUE
Đào Thị Xuân Lan,,,Hưng Yên,0,Huyện Tiên Lữ. Huyện Phù Cừ và huyện Ân Thi,,,TRUE
Nguyễn Văn Thịnh,,,Hưng Yên,0,Huyện Văn Giang. Huyện Văn Lâm và huyện Mỹ Hào,,,TRUE
Cù Thị Hậu,,,Hưng Yên,0,Huyện Văn Giang. Huyện Văn Lâm và huyện Mỹ Hào,,,TRUE
Lê Minh Hiền,,,Khánh Hòa,0,Huyện Vạn Ninh và thị xã Ninh Hòa,,,TRUE
Vũ Viết Ngoạn,,,Khánh Hòa,0,Huyện Vạn Ninh và thị xã Ninh Hòa,,,TRUE
Ðặng Ðình Luyến,,,Khánh Hòa,0,Thành phố Nha Trang,,,TRUE
Nguyễn Thị Nhung,,,Khánh Hòa,0,Thành phố Nha Trang,,,TRUE
Nguyễn Tấn Tuân,,,Khánh Hòa,0,Huyện Khánh Vĩnh. Huyện Diên Khánh. Huyện Cam Lâm. Huyện Khánh Sơn. Huyện Trường Sa và thành phố Cam Ranh,,,TRUE
Lê Hữu Đức,,,Khánh Hòa,0,Huyện Khánh Vĩnh. Huyện Diên Khánh. Huyện Cam Lâm. Huyện Khánh Sơn. Huyện Trường Sa và thành phố Cam Ranh,,,TRUE
Lê Tuấn Tứ,,,Khánh Hòa,0,Huyện Khánh Vĩnh. Huyện Diên Khánh. Huyện Cam Lâm. Huyện Khánh Sơn. Huyện Trường Sa và thành phố Cam Ranh,,,TRUE
Bùi Đặng Dũng,,,Kiên Giang,0,Huyện Tân Hiệp. Huyện Kiên Hải. Huyện Giồng Riềng và huyện Gò Quao,,,TRUE
Nguyễn Thị Kim Bé,,,Kiên Giang,0,Huyện Tân Hiệp. Huyện Kiên Hải. Huyện Giồng Riềng và huyện Gò Quao,,,TRUE
Võ Ngọc Thứ,,,Kiên Giang,0,Huyện Tân Hiệp. Huyện Kiên Hải. Huyện Giồng Riềng và huyện Gò Quao,,,TRUE
Trần Minh Thống,,,Kiên Giang,0,Huyện An Biên. Huyện An Minh. Huyện Vĩnh Thuận. Huyện U Minh Thượng và huyện Châu Thành,,,TRUE
Nguyễn Văn Luật,,,Kiên Giang,0,Huyện An Biên. Huyện An Minh. Huyện Vĩnh Thuận. Huyện U Minh Thượng và huyện Châu Thành,,,TRUE
Trần Văn Huynh,,,Kiên Giang,0,Huyện An Biên. Huyện An Minh. Huyện Vĩnh Thuận. Huyện U Minh Thượng và huyện Châu Thành,,,TRUE
Danh Út,,,Kiên Giang,0,Huyện Kiên Lương. Huyện Hòn Ðất. Huyện Phú Quốc. Huyện Giang Thành. thị xã Hà Tiên và thành phố Rạch Giá,,,TRUE
Trương Thái Hiền,,,Kiên Giang,0,Huyện Kiên Lương. Huyện Hòn Ðất. Huyện Phú Quốc. Huyện Giang Thành. thị xã Hà Tiên và thành phố Rạch Giá,,,TRUE
Lâm Lệ Hà,,,Kiên Giang,0,Huyện Kiên Lương. Huyện Hòn Ðất. Huyện Phú Quốc. Huyện Giang Thành. thị xã Hà Tiên và thành phố Rạch Giá,,,TRUE
Nguyễn Vinh Hà,,,Kon Tum,0,Huyện Kon Plông. Huyện Kon Rẫy. Huyện Sa Thầy và thành phố Kon Tum,,,TRUE
Tô Văn Tám,,,Kon Tum,0,Huyện Kon Plông. Huyện Kon Rẫy. Huyện Sa Thầy và thành phố Kon Tum,,,TRUE
Y Mửi,,,Kon Tum,0,Huyện Kon Plông. Huyện Kon Rẫy. Huyện Sa Thầy và thành phố Kon Tum,,,TRUE
Phạm Thị Trung,,,Kon Tum,0,Huyện Ðắc Hà. Huyện Ðắc Tô. Huyện Tu Mơ Rông. Huyện Ngọc Hồi và huyện Ðắc Glei,,,TRUE
Võ Trọng Việt,,,Kon Tum,0,Huyện Ðắc Hà. Huyện Ðắc Tô. Huyện Tu Mơ Rông. Huyện Ngọc Hồi và huyện Ðắc Glei,,,TRUE
A Ðe (Đinh Hồng Đe),,,Kon Tum,0,Huyện Ðắc Hà. Huyện Ðắc Tô. Huyện Tu Mơ Rông. Huyện Ngọc Hồi và huyện Ðắc Glei,,,TRUE
Bùi Quang Vinh,,,Lai Châu,0,Huyện Than Uyên. Huyện Tân Uyên. Huyện Tam Ðường và thị xã Lai Châu,,,TRUE
Giàng Páo Mỷ,,,Lai Châu,0,Huyện Than Uyên. Huyện Tân Uyên. Huyện Tam Ðường và thị xã Lai Châu,,,TRUE
Lò Hải Ươi,,,Lai Châu,0,Huyện Than Uyên. Huyện Tân Uyên. Huyện Tam Ðường và thị xã Lai Châu,,,TRUE
Chu Lé Chừ (Chu Lê Chinh),,,Lai Châu,0,Huyện Phong Thổ. Huyện Mường Tè và huyện Sìn Hồ,,,TRUE
Bùi Ðức Thụ,,,Lai Châu,0,Huyện Phong Thổ. Huyện Mường Tè và huyện Sìn Hồ,,,TRUE
Pờ Hồng Vân,,,Lai Châu,0,Huyện Phong Thổ. Huyện Mường Tè và huyện Sìn Hồ,,,TRUE
Nông Thị Lâm,,,Lạng Sơn,0,Huyện Bắc Sơn. Huyện Bình Gia. Huyện Văn Quan. Huyện Chi Lăng và huyện Hữu Lũng,,,TRUE
Nguyễn Lâm Thành,,,Lạng Sơn,0,Huyện Bắc Sơn. Huyện Bình Gia. Huyện Văn Quan. Huyện Chi Lăng và huyện Hữu Lũng,,,TRUE
Nguyễn Thế Tuy,,,Lạng Sơn,0,Huyện Bắc Sơn. Huyện Bình Gia. Huyện Văn Quan. Huyện Chi Lăng và huyện Hữu Lũng,,,TRUE
Vũ Huy Hoàng,,,Lạng Sơn,0,Huyện Tràng Ðịnh. Huyện Văn Lãng. Huyện Cao Lộc. Huyện Lộc Bình. Huyện Ðình Lập và thành phố Lạng Sơn,,,TRUE
Chu Ðức Quang,,,Lạng Sơn,0,Huyện Tràng Ðịnh. Huyện Văn Lãng. Huyện Cao Lộc. Huyện Lộc Bình. Huyện Ðình Lập và thành phố Lạng Sơn,,,TRUE
Trần Thị Hoa Sinh,,,Lạng Sơn,0,Huyện Tràng Ðịnh. Huyện Văn Lãng. Huyện Cao Lộc. Huyện Lộc Bình. Huyện Ðình Lập và thành phố Lạng Sơn,,,TRUE
Ngô Văn Hùng,,,Lào Cai,0,Huyện Bát Xát. Huyện Sa Pa. Huyện Văn Bàn và thành phố Lào Cai,,,TRUE
Phạm Văn Cường,,,Lào Cai,0,Huyện Bát Xát. Huyện Sa Pa. Huyện Văn Bàn và thành phố Lào Cai,,,TRUE
Lù Thị Lừu,,,Lào Cai,0,Huyện Bát Xát. Huyện Sa Pa. Huyện Văn Bàn và thành phố Lào Cai,,,TRUE
Giàng Seo Phử,,,Lào Cai,0,Huyện Bảo Thắng. Huyện Bảo Yên. Huyện Bắc Hà. Huyện Mường Khương và huyện Si Ma Cai,,,TRUE
Giàng Thị Bình,,,Lào Cai,0,Huyện Bảo Thắng. Huyện Bảo Yên. Huyện Bắc Hà. Huyện Mường Khương và huyện Si Ma Cai,,,TRUE
Bùi Đức Hạnh,,,Lào Cai,0,Huyện Bảo Thắng. Huyện Bảo Yên. Huyện Bắc Hà. Huyện Mường Khương và huyện Si Ma Cai,,,TRUE
Lê Văn Học,,,Lâm Ðồng,0,Huyện Lạc Dương. Huyện Ðơn Dương. Huyện Ðức Trọng và thành phố Ðà Lạt,,,TRUE
Vũ Công Tiến,,,Lâm Ðồng,0,Huyện Lạc Dương. Huyện Ðơn Dương. Huyện Ðức Trọng và thành phố Ðà Lạt,,,TRUE
Touneh Drong Minh Thắm,,,Lâm Ðồng,0,Huyện Lạc Dương. Huyện Ðơn Dương. Huyện Ðức Trọng và thành phố Ðà Lạt,,,TRUE
Trương Thị Mai,,,Lâm Ðồng,0,Huyện Lâm Hà. Huyện Ðam Rông và huyện Di Linh,,,TRUE
Ya Duck,,,Lâm Ðồng,0,Huyện Lâm Hà. Huyện Ðam Rông và huyện Di Linh,,,TRUE
Nguyễn Bá Thuyền,,,Lâm Ðồng,0,Huyện Bảo Lâm. Huyện Ðạ Huoai. Huyện Ðạ Tẻh. Huyện Cát Tiên và thành phố Bảo Lộc,,,TRUE
Nguyễn Thu Anh,,,Lâm Ðồng,0,Huyện Bảo Lâm. Huyện Ðạ Huoai. Huyện Ðạ Tẻh. Huyện Cát Tiên và thành phố Bảo Lộc,,,TRUE
Nguyễn Minh Lâm,,,Long An,0,Huyện Ðức Huệ. Huyện Ðức Hòa. Huyện Bến Lức và huyện Thủ Thừa,,,TRUE
Trương Hòa Bình,,,Long An,0,Huyện Ðức Huệ. Huyện Ðức Hòa. Huyện Bến Lức và huyện Thủ Thừa,,,TRUE
Ðặng Thị Hoàng Yến,,,Long An,0,Huyện Ðức Huệ. Huyện Ðức Hòa. Huyện Bến Lức và huyện Thủ Thừa,,,TRUE
Ðỗ Hữu Lâm,,,Long An,0,Huyện Châu Thành. Huyện Tân Trụ. Huyện Cần Ðước. Huyện Cần Giuộc và thành phố Tân An,,,TRUE
Nguyễn Trung Thu,,,Long An,0,Huyện Châu Thành. Huyện Tân Trụ. Huyện Cần Ðước. Huyện Cần Giuộc và thành phố Tân An,,,TRUE
Ðinh Thị Phương Khanh,,,Long An,0,Huyện Châu Thành. Huyện Tân Trụ. Huyện Cần Ðước. Huyện Cần Giuộc và thành phố Tân An,,,TRUE
Lê Công Đỉnh,,,Long An,0,Huyện Thạnh Hóa. Huyện Tân Thạnh. Huyện Mộc Hóa. Huyện Vĩnh Hưng và huyện Tân Hưng,,,TRUE
